Team,Player,Pos,Ht,Wt,Birth Date,Country,Exp,College,Pic
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIL-2023.png,Khris Middleton,SF,6-7,222,August 12 1991,us,10,Texas A&M,https://www.basketball-reference.com/req/202106291/images/players/middlkh01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,AJ Griffin,F,6-6,222,August 25 2003,us,0,Duke,https://www.basketball-reference.com/req/202106291/images/players/griffaj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Armoni Brooks,PG,6-3,195,June 5 1998,us,2,Houston,https://www.basketball-reference.com/req/202106291/images/players/brookar01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Malik Ellison,SG,6-6,215,August 17 1996,us,0,St. John's Pitt University of Hartford,https://www.basketball-reference.com/req/202106291/images/players/ellisma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Jarrett Culver (TW),SG,6-6,195,February 20 1999,us,3,Texas Tech,https://www.basketball-reference.com/req/202106291/images/players/culveja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Chris Silva,PF,6-8,234,September 19 1996,ga,3,South Carolina,https://www.basketball-reference.com/req/202106291/images/players/silvach01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Tyson Etienne,G,6-2,203,September 17 1999,us,0,Wichita State,https://www.basketball-reference.com/req/202106291/images/players/etienty01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Trent Forrest (TW),PG,6-4,210,June 12 1998,us,2,Florida State,https://www.basketball-reference.com/req/202106291/images/players/forretr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Tyrese Martin,G,6-6,215,March 7 1999,us,0,Rhode Island UConn,https://www.basketball-reference.com/req/202106291/images/players/martity01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Frank Kaminsky,C,7-0,240,April 4 1993,us,7,Wisconsin,https://www.basketball-reference.com/req/202106291/images/players/kaminfr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Aaron Holiday,PG,6-0,185,September 30 1996,us,4,UCLA,https://www.basketball-reference.com/req/202106291/images/players/holidaa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Clint Capela,C,6-10,240,May 18 1994,ch,8,,https://www.basketball-reference.com/req/202106291/images/players/capelca01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Vit Krejci,PG,6-8,195,June 19 2000,cz,1,,https://www.basketball-reference.com/req/202106291/images/players/krejcvi01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Trae Young,PG,6-1,164,September 19 1998,us,4,Oklahoma,https://www.basketball-reference.com/req/202106291/images/players/youngtr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,John Collins,PF,6-9,235,September 23 1997,us,5,Wake Forest,https://www.basketball-reference.com/req/202106291/images/players/collijo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Jalen Johnson,SF,6-9,220,December 18 2001,us,1,Duke,https://www.basketball-reference.com/req/202106291/images/players/johnsja05.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Bogdan Bogdanović,SG,6-6,220,August 18 1992,rs,5,,https://www.basketball-reference.com/req/202106291/images/players/bogdabo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Onyeka Okongwu,C,6-8,235,December 11 2000,us,2,USC,https://www.basketball-reference.com/req/202106291/images/players/okongon01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Justin Holiday,SG,6-6,180,April 5 1989,us,9,Washington,https://www.basketball-reference.com/req/202106291/images/players/holidju01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,Dejounte Murray,PG,6-4,180,September 19 1996,us,5,Washington,https://www.basketball-reference.com/req/202106291/images/players/murrade01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/ATL-2023.png,De'Andre Hunter,SF,6-8,225,December 2 1997,us,3,Virginia,https://www.basketball-reference.com/req/202106291/images/players/huntede01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Isaiah Jackson,PF,6-10,206,January 10 2002,us,1,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/jacksis01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Langston Galloway,SG,6-1,200,December 9 1991,us,8,Saint Joseph's,https://www.basketball-reference.com/req/202106291/images/players/gallola01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,James Johnson,PF,6-7,240,February 20 1987,us,13,Wake Forest,https://www.basketball-reference.com/req/202106291/images/players/johnsja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Kendall Brown (TW),G-F,6-8,205,May 11 2003,us,0,Baylor,https://www.basketball-reference.com/req/202106291/images/players/brownke03.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Deividas Sirvydis,SG,6-8,190,June 10 2000,lt,2,,https://www.basketball-reference.com/req/202106291/images/players/sirvyde01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Andrew Nembhard,G,6-5,193,January 16 2000,ca,0,Florida Gonzaga,https://www.basketball-reference.com/req/202106291/images/players/nembhan01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Jalen Smith,PF,6-10,215,March 16 2000,us,2,Maryland,https://www.basketball-reference.com/req/202106291/images/players/smithja04.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Bennedict Mathurin,G,6-6,210,June 19 2002,ca,0,Arizona,https://www.basketball-reference.com/req/202106291/images/players/mathube01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Terry Taylor,SG,6-5,230,September 23 1999,us,1,Austin Peay State University,https://www.basketball-reference.com/req/202106291/images/players/taylote01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Myles Turner,C,6-11,250,March 24 1996,us,7,Texas,https://www.basketball-reference.com/req/202106291/images/players/turnemy01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Chris Duarte,SF,6-6,190,June 13 1997,ca,1,Oregon,https://www.basketball-reference.com/req/202106291/images/players/duartch01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,T.J. McConnell,PG,6-1,190,March 25 1992,us,7,Duquesne Arizona,https://www.basketball-reference.com/req/202106291/images/players/mccontj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Daniel Theis,C,6-8,245,April 4 1992,de,5,,https://www.basketball-reference.com/req/202106291/images/players/theisda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Oshae Brissett,SF,6-7,210,June 20 1998,ca,3,Syracuse,https://www.basketball-reference.com/req/202106291/images/players/brissos01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Tyrese Haliburton,PG,6-5,185,February 29 2000,us,2,Iowa State,https://www.basketball-reference.com/req/202106291/images/players/halibty01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Aaron Nesmith,SF,6-5,215,October 16 1999,us,2,Vanderbilt,https://www.basketball-reference.com/req/202106291/images/players/nesmiaa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Buddy Hield,SG,6-4,220,December 17 1992,bs,6,Oklahoma,https://www.basketball-reference.com/req/202106291/images/players/hieldbu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/IND-2023.png,Goga Bitadze,C,6-11,250,July 20 1999,ge,3,,https://www.basketball-reference.com/req/202106291/images/players/bitadgo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Jarrett Allen,C,6-11,243,April 21 1998,us,5,Texas,https://www.basketball-reference.com/req/202106291/images/players/allenja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Sharife Cooper,PG,6-1,180,June 11 2001,us,1,Auburn,https://www.basketball-reference.com/req/202106291/images/players/coopesh01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Nate Hinton,SG,6-5,210,June 8 1999,us,2,Houston,https://www.basketball-reference.com/req/202106291/images/players/hintona01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Mamadi Diakite,PF,6-9,228,January 21 1997,gn,2,Virginia,https://www.basketball-reference.com/req/202106291/images/players/diakima01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Jamorko Pickett,SF,6-9,206,December 24 1997,us,1,Georgetown,https://www.basketball-reference.com/req/202106291/images/players/pickeja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Robin Lopez,C,7-0,281,April 1 1988,us,14,Stanford,https://www.basketball-reference.com/req/202106291/images/players/lopezro01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Raul Neto,PG,6-1,180,May 19 1992,br,7,,https://www.basketball-reference.com/req/202106291/images/players/netora01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Ricky Rubio,PG,6-2,190,October 21 1990,es,11,,https://www.basketball-reference.com/req/202106291/images/players/rubiori01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,RJ Nembhard Jr. (TW),SG,6-5,200,March 22 1999,us,1,TCU,https://www.basketball-reference.com/req/202106291/images/players/nembhrj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Isaiah Mobley (TW),F,6-10,240,September 24 1999,us,0,USC,https://www.basketball-reference.com/req/202106291/images/players/mobleis01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Kevin Love,PF,6-8,251,September 7 1988,us,14,UCLA,https://www.basketball-reference.com/req/202106291/images/players/loveke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Evan Mobley,C,7-0,215,June 18 2001,us,1,USC,https://www.basketball-reference.com/req/202106291/images/players/mobleev01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Lamar Stevens,PF,6-6,230,July 9 1997,us,2,Penn State,https://www.basketball-reference.com/req/202106291/images/players/stevela01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Donovan Mitchell,SG,6-1,215,September 7 1996,us,5,Louisville,https://www.basketball-reference.com/req/202106291/images/players/mitchdo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Isaac Okoro,SG,6-5,225,January 26 2001,us,2,Auburn,https://www.basketball-reference.com/req/202106291/images/players/okorois01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Dean Wade,PF,6-9,228,November 20 1996,us,3,Kansas State,https://www.basketball-reference.com/req/202106291/images/players/wadede01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Cedi Osman,SF,6-7,230,April 8 1995,mk,5,,https://www.basketball-reference.com/req/202106291/images/players/osmande01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Caris LeVert,SG,6-6,205,August 25 1994,us,6,Michigan,https://www.basketball-reference.com/req/202106291/images/players/leverca01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Dylan Windler,SF,6-6,196,September 22 1996,us,2,Belmont,https://www.basketball-reference.com/req/202106291/images/players/windldy01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CLE-2023.png,Darius Garland,PG,6-1,192,January 26 2000,us,3,Vanderbilt,https://www.basketball-reference.com/req/202106291/images/players/garlada01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,JD Davison (TW),G,6-3,195,October 3 2002,us,0,Alabama,https://www.basketball-reference.com/req/202106291/images/players/davisjd01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Blake Griffin,PF,6-9,250,March 16 1989,us,12,Oklahoma,https://www.basketball-reference.com/req/202106291/images/players/griffbl01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Brodric Thomas,SG,6-5,185,January 28 1997,us,2,Truman State University,https://www.basketball-reference.com/req/202106291/images/players/thomabr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Luka Šamanić,PF,6-10,227,January 9 2000,hr,2,,https://www.basketball-reference.com/req/202106291/images/players/samanlu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Jake Layman,SF,6-8,209,March 7 1994,us,6,Maryland,https://www.basketball-reference.com/req/202106291/images/players/laymaja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Justin Jackson,SF,6-8,220,March 28 1995,us,5,UNC,https://www.basketball-reference.com/req/202106291/images/players/jacksju01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Noah Vonleh,PF,6-10,257,August 24 1995,us,7,Indiana,https://www.basketball-reference.com/req/202106291/images/players/vonleno01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Mfiondu Kabengele (TW),PF,6-9,250,August 14 1997,ca,2,Florida State,https://www.basketball-reference.com/req/202106291/images/players/kabenmf01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Sam Hauser,PF,6-8,215,December 8 1997,us,1,Marquette Virginia,https://www.basketball-reference.com/req/202106291/images/players/hausesa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Luke Kornet,C,7-2,250,July 15 1995,us,5,Vanderbilt,https://www.basketball-reference.com/req/202106291/images/players/kornelu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Grant Williams,PF,6-6,236,November 30 1998,us,3,Tennessee,https://www.basketball-reference.com/req/202106291/images/players/willigr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Danilo Gallinari,SF,6-10,233,August 8 1988,it,13,,https://www.basketball-reference.com/req/202106291/images/players/gallida01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Robert Williams,C,6-8,237,October 17 1997,us,4,Texas A&M,https://www.basketball-reference.com/req/202106291/images/players/williro04.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Marcus Smart,PG,6-3,220,March 6 1994,us,8,Oklahoma State,https://www.basketball-reference.com/req/202106291/images/players/smartma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Derrick White,SG,6-4,190,July 2 1994,us,5,Colorado-Colorado Springs Colorado,https://www.basketball-reference.com/req/202106291/images/players/whitede01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Jayson Tatum,SF,6-8,210,March 3 1998,us,5,Duke,https://www.basketball-reference.com/req/202106291/images/players/tatumja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Payton Pritchard,SG,6-1,195,January 28 1998,us,2,Oregon,https://www.basketball-reference.com/req/202106291/images/players/pritcpa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Jaylen Brown,SF,6-6,223,October 24 1996,us,6,California,https://www.basketball-reference.com/req/202106291/images/players/brownja02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Al Horford,C,6-9,240,June 3 1986,do,15,Florida,https://www.basketball-reference.com/req/202106291/images/players/horfoal01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BOS-2023.png,Malcolm Brogdon,PG,6-5,229,December 11 1992,us,6,Virginia,https://www.basketball-reference.com/req/202106291/images/players/brogdma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Kessler Edwards,SF,6-8,215,August 9 2000,us,1,Pepperdine,https://www.basketball-reference.com/req/202106291/images/players/edwarke02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Yuta Watanabe,SF,6-9,215,October 13 1994,jp,4,George Washington,https://www.basketball-reference.com/req/202106291/images/players/watanyu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,RaiQuan Gray,F,6-8,260,July 7 1999,us,0,Florida State,N/A
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Chris Chiozza,PG,5-11,175,November 21 1995,us,4,Florida,https://www.basketball-reference.com/req/202106291/images/players/chiozch01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,David Duke Jr. (TW),SG,6-5,205,October 13 1999,us,1,Providence,https://www.basketball-reference.com/req/202106291/images/players/dukeda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Markieff Morris,PF,6-9,245,September 2 1989,us,11,Kansas,https://www.basketball-reference.com/req/202106291/images/players/morrima02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Nic Claxton,C,6-11,215,April 17 1999,us,3,Georgia,https://www.basketball-reference.com/req/202106291/images/players/claxtni01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Patty Mills,PG,6-1,180,August 11 1988,au,13,Saint Mary's,https://www.basketball-reference.com/req/202106291/images/players/millspa02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Edmond Sumner,SG,6-4,196,December 31 1995,us,4,Xavier,https://www.basketball-reference.com/req/202106291/images/players/sumneed01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,T.J. Warren,SF,6-8,220,September 5 1993,us,7,NC State,https://www.basketball-reference.com/req/202106291/images/players/warretj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Kyrie Irving,PG,6-2,195,March 23 1992,au,11,Duke,https://www.basketball-reference.com/req/202106291/images/players/irvinky01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Alondes Williams (TW),G,6-5,210,June 19 1999,us,0,Triton College Oklahoma Wake Forest,https://www.basketball-reference.com/req/202106291/images/players/willial06.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Kevin Durant,SF,6-10,240,September 29 1988,us,14,Texas,https://www.basketball-reference.com/req/202106291/images/players/duranke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Cam Thomas,SG,6-4,210,October 13 2001,jp,1,LSU,https://www.basketball-reference.com/req/202106291/images/players/thomaca02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Day'Ron Sharpe,C,6-11,265,November 6 2001,us,1,UNC,https://www.basketball-reference.com/req/202106291/images/players/sharpda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Joe Harris,SG,6-6,220,September 6 1991,us,8,Virginia,https://www.basketball-reference.com/req/202106291/images/players/harrijo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Royce O'Neale,SF,6-4,226,June 5 1993,us,5,Denver Baylor,https://www.basketball-reference.com/req/202106291/images/players/onealro01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Ben Simmons,PG,6-11,240,July 20 1996,au,4,LSU,https://www.basketball-reference.com/req/202106291/images/players/simmobe01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/BRK-2023.png,Seth Curry,SG,6-2,185,August 23 1990,us,8,Liberty Duke,https://www.basketball-reference.com/req/202106291/images/players/curryse01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Derrick Jones Jr.,SF,6-5,210,February 15 1997,us,6,UNLV,https://www.basketball-reference.com/req/202106291/images/players/jonesde02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Kostas Antetokounmpo,PF,6-10,200,November 20 1997,gr,3,Dayton,https://www.basketball-reference.com/req/202106291/images/players/antetko01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Malcolm Hill (TW),SF,6-6,220,October 26 1995,us,1,Illinois,https://www.basketball-reference.com/req/202106291/images/players/hillma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Carlik Jones,PG,6-1,185,December 23 1997,us,1,Radford Louisville,https://www.basketball-reference.com/req/202106291/images/players/jonesca03.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Goran Dragić,PG,6-3,190,May 6 1986,si,14,,https://www.basketball-reference.com/req/202106291/images/players/dragigo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Zach LaVine,SG,6-5,200,March 10 1995,us,8,UCLA,https://www.basketball-reference.com/req/202106291/images/players/lavinza01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Dalen Terry,G,6-7,195,July 12 2002,us,0,Arizona,https://www.basketball-reference.com/req/202106291/images/players/terryda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Justin Lewis (TW),F,6-7,245,April 12 2002,us,0,Marquette,https://www.basketball-reference.com/req/202106291/images/players/lewisju02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Javon Freeman-Liberty,G,6-4,180,October 20 1999,us,0,Valparaiso DePaul,https://www.basketball-reference.com/req/202106291/images/players/freemja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Andre Drummond,C,6-10,279,August 10 1993,us,10,UConn,https://www.basketball-reference.com/req/202106291/images/players/drumman01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Coby White,PG,6-5,195,February 16 2000,us,3,UNC,https://www.basketball-reference.com/req/202106291/images/players/whiteco01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Marko Simonovic,C,6-11,216,October 15 1999,me,1,,https://www.basketball-reference.com/req/202106291/images/players/simonma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Ayo Dosunmu,SG,6-5,200,January 17 2000,us,1,Illinois,https://www.basketball-reference.com/req/202106291/images/players/dosunay01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Javonte Green,SG,6-4,205,July 23 1993,us,3,Radford,https://www.basketball-reference.com/req/202106291/images/players/greenja02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,DeMar DeRozan,SG,6-6,220,August 7 1989,us,13,USC,https://www.basketball-reference.com/req/202106291/images/players/derozde01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Tony Bradley,C,6-10,248,January 8 1998,us,5,UNC,https://www.basketball-reference.com/req/202106291/images/players/bradlto01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Alex Caruso,PG,6-4,186,February 28 1994,us,5,Texas A&M,https://www.basketball-reference.com/req/202106291/images/players/carusal01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Lonzo Ball,PG,6-6,190,October 27 1997,us,5,UCLA,https://www.basketball-reference.com/req/202106291/images/players/balllo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Patrick Williams,PF,6-7,215,August 26 2001,us,2,Florida State,https://www.basketball-reference.com/req/202106291/images/players/willipa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHI-2023.png,Nikola Vučević,C,6-10,260,October 24 1990,ch,11,USC,https://www.basketball-reference.com/req/202106291/images/players/vucevni01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Nick Richards,C,7-0,245,November 29 1997,jm,2,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/richani01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,LiAngelo Ball,SG,6-5,215,November 24 1998,us,0,,https://www.basketball-reference.com/req/202106291/images/players/ballli01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Dennis Smith Jr.,PG,6-2,205,November 25 1997,us,5,NC State,https://www.basketball-reference.com/req/202106291/images/players/smithde03.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Jalen Crutcher,PG,6-2,175,July 18 1999,us,0,Dayton,https://www.basketball-reference.com/req/202106291/images/players/crutcja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Anthony Duruji,F,6-7,220,July 22 1998,us,0,Louisiana Tech Florida,https://www.basketball-reference.com/req/202106291/images/players/durujan01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Jaylen Sims,G,6-6,195,December 11 1998,us,0,UNC Wilmington,https://www.basketball-reference.com/req/202106291/images/players/simsja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Isaiah Whaley,F,6-9,225,March 26 1998,us,0,UConn,https://www.basketball-reference.com/req/202106291/images/players/whaleis01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Cody Martin,SF,6-5,205,September 28 1995,us,3,NC State Nevada,https://www.basketball-reference.com/req/202106291/images/players/martico01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Bryce McGowens (TW),G-F,6-7,179,November 8 2002,us,0,Nebraska,https://www.basketball-reference.com/req/202106291/images/players/mcgowbr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Mark Williams,C,7-1,241,December 16 2001,us,0,Duke,https://www.basketball-reference.com/req/202106291/images/players/willima07.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,P.J. Washington,PF,6-7,230,August 23 1998,us,3,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/washipj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Terry Rozier,PG,6-1,190,March 17 1994,us,7,Louisville,https://www.basketball-reference.com/req/202106291/images/players/roziete01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Kelly Oubre Jr.,SF,6-7,203,December 9 1995,us,7,Kansas,https://www.basketball-reference.com/req/202106291/images/players/oubreke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,JT Thor,PF,6-10,205,August 26 2002,us,1,Auburn,https://www.basketball-reference.com/req/202106291/images/players/thorjt01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Kai Jones,C,6-11,218,January 19 2001,bs,1,Texas,https://www.basketball-reference.com/req/202106291/images/players/joneska01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,James Bouknight,SG,6-5,190,September 18 2000,us,1,UConn,https://www.basketball-reference.com/req/202106291/images/players/bouknja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Mason Plumlee,C,6-11,254,March 5 1990,us,9,Duke,https://www.basketball-reference.com/req/202106291/images/players/plumlma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,LaMelo Ball,PG,6-7,180,August 22 2001,us,2,,https://www.basketball-reference.com/req/202106291/images/players/ballla01.jpg
